subject_id,trial_number,trial_id,target_sentence,question,target_side,other_side,trial_type,date_stamp,time_stamp,side_chosen,accuracy,rt,play_counter,date_of_birth,native_lang,other_langs,dev_info,gender,order,sentence_type,animacy
na6JemgEBhLGSAFLy5wX7Gw3O,1,4fillerpost2,The_prince_will_move_the_blanket_to_the_sofa,Can_you_move_the_blanket_to_the_sofa?,right,left,posttest_filler,7/2/2019,09:08,right,1,3609.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,2,3fillerpost2,Dora_the_explorer_will_put_the_food_in_the_basket,Can_you_put_the_food_in_the_basket?,left,right,posttest_filler,7/2/2019,09:08,left,1,1179.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,3,5post2,The_prince_will_bring_the_turtle_a_cat,Can_you_bring_the_turtle_the_cat?,left,right,posttest,7/2/2019,09:08,right,0,1481.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,4,6post2,Dora_the_explorer_will_throw_the_puppy_a_hamster,Can_you_throw_puppy_the_hamster?,left,right,posttest,7/2/2019,09:08,right,0,2978.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,5,1fillerpost2,The_princess_will_tickle_the_teddy_bear_with_the_feather,Can_you_tickle_the_teddy_bear_with_the_feather?,left,right,posttest_filler,7/2/2019,09:08,right,0,1472.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,6,3post2,Boots_will_throw_the_giraffe_a_balloon,Can_you_throw_the_giraffe_the_balloon?,right,left,posttest,7/2/2019,09:08,left,0,4147.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,7,4Post2,The_princess_will_send_the_lion_a_crocodile,Can_you_send_the_lion_the_crocodile?,right,left,posttest,7/2/2019,09:08,right,1,7642.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,8,1Post2,The_boy_will_send_the_tiger_a_present,Can_you_send_the_tiger_the_present?,left,right,posttest,7/2/2019,09:08,left,1,2364.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,9,2post2,The_girl_will_bring_the_horse_an_ice_cream,Can_you_bring_the_horse_the_ice_cream?,right,left,posttest,7/2/2019,09:08,right,1,2237.135,1,02/03/15,English,,,male,Pre,PO,Pred
na6JemgEBhLGSAFLy5wX7Gw3O,10,2fillerpost2,Boots_will_clean_the_chair_with_the_sponge,Can_you_clean_the_chair_with_the_sponge?,right,left,posttest_filler,7/2/2019,09:08,right,1,2599.135,1,02/03/15,English,,,male,Pre,PO,Pred
